periodo_mes||institucion_nom||producto_nom||activo_mon||activo_mon_mes_ant
201909||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||390160.00||0.00
201909||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||1949945.00||0.00
201909||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
201909||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||993.00||0.00
201909||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||2052810.00||0.00
201909||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||2261157.00||0.00
201909||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
201909||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
201909||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||27212.00||0.00
201909||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||4138.00||0.00
201909||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||864699.00||0.00
201909||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||233299.00||0.00
201909||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||751082.00||0.00
201909||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
201909||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||336042.00||0.00
201909||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||82264.00||0.00
201909||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||1279.00||0.00
201909||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||0.00||0.00
201909||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
201909||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||8039285.00||0.00
201909||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||152284.00||0.00
201909||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||10509.00||0.00
201909||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||8.00||0.00
201909||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
201909||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||15182084.00||0.00
201909||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
201909||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
201909||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||1096359.00||0.00
201909||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||79002.00||0.00
201909||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
201909||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||23.00||0.00
201909||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
201909||Banco BTG Pactual Chile||Colocaciones||872978.00||0.00
201909||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||252806.00||0.00
201909||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||176.00||0.00
201909||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
201909||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||44772.00||0.00
201909||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||3043359.00||0.00
201909||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||752.00||0.00
201909||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||12264738.00||0.00
201909||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||2653.00||0.00
201909||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
201909||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||1825515.00||0.00
201909||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||3774187.00||0.00
201909||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||2574.00||0.00
201909||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
201909||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
201909||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||33337.00||0.00
201909||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||301675.00||0.00
201909||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||3443783.00||0.00
201909||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||3.00||0.00
201909||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
201909||JP Morgan Chase Bank, N.A.||Colocaciones||0.00||0.00
201909||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||75175.00||0.00
201909||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||22536946.00||0.00
201909||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||432722.00||0.00
201909||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
201909||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||0.00||0.00
201909||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
201909||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||8488.00||0.00
201909||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||177.00||0.00
201909||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
201909||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||3870219.00||0.00
201909||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
201909||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||176.00||0.00
201909||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||12598.00||0.00
201909||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||981.00||0.00
201909||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
201909||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||655561.00||0.00
201909||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||122152.00||0.00
201909||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||0.00||0.00
201909||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||342460.00||0.00
201909||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||752.00||0.00
201909||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||36074.00||0.00
201909||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
201909||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||207063.00||0.00
201909||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||4596493.00||0.00
201909||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||208.00||0.00
201909||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
201909||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
201909||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
201909||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||345364.00||0.00
201909||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
201909||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||52000.00||0.00
201909||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||97174.00||0.00
201909||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
201909||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||1253.00||0.00
201909||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
201909||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
201909||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||106.00||0.00
201909||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||456833.00||0.00
201909||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
201909||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||0.00||0.00
201909||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||0.00||0.00
201909||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||1987.00||0.00
201909||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||100000.00||0.00
201909||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||12174623.00||0.00
201909||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||872978.00||0.00
201909||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
201909||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
201909||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
201909||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||1982368.00||0.00
201909||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||0.00||0.00
201909||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
201909||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||22584.00||0.00
201909||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
201909||Banco Security||Colocaciones||5822872.00||0.00
201909||Banco Consorcio||Colocaciones||3197200.00||0.00
201909||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
201909||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||216666.00||0.00
201909||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
201909||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||1542646.00||0.00
201909||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||10129.00||0.00
201909||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||8.00||0.00
201909||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||61071.00||0.00
